year_month,1.0,2.0,3.0,4.0,5.0
2018-01-01,0.10981012658227848,0.07588607594936708,0.10227848101265823,0.16031645569620254,0.5517088607594937
2018-02-01,0.11481030016760628,0.07428005485296359,0.11008685052567424,0.15381685204936768,0.5470059424043883
2018-03-01,0.11781438116028313,0.07435337699278957,0.10815638023417344,0.158563206985513,0.5411126546272409
2018-04-01,0.11457592029501197,0.08203402988937052,0.10532444846994889,0.160509801384486,0.5375557999611826
2018-05-01,0.12175120693075855,0.07869849877653594,0.1083923020964222,0.15680179882282919,0.5343561933734542
2018-06-01,0.11492185561895311,0.07833043909699826,0.11151079136690648,0.1559786653435872,0.539258248573555
2018-07-01,0.12069522517283711,0.08173418621179815,0.10732054015636106,0.15287200361827227,0.5373780448407314
2018-08-01,0.12505710370031978,0.07126541799908634,0.10786888990406579,0.15235267245317496,0.5434559159433531
2018-09-01,0.12737628522819736,0.07729861676159479,0.10525926473851616,0.1492713958132998,0.5407944374583918
2018-10-01,0.12865113226124056,0.06852641942894651,0.09235313423039054,0.13994092550049228,0.5705283885789301
2018-11-01,0.12900681247759052,0.06927214055216924,0.08920760129078523,0.13445679455001794,0.578056651129437
2018-12-01,0.13404027165495055,0.06493506493506493,0.08519003931847968,0.13552960800667221,0.5803050160848326
2019-01-01,0.12002000333388899,0.06528865922098127,0.08929265988775907,0.12913263321664722,0.5962660443407235
2019-02-01,0.14226283337047768,0.07042567416982394,0.09248941386226878,0.12525072431468687,0.5695713542827427
2019-03-01,0.13326841482924115,0.07233776170271962,0.0929262015719552,0.13083397092578425,0.5706336509702998
2019-04-01,0.13688058489033306,0.07047116165718928,0.0905090712158137,0.1370159761711346,0.5651232060655293
2019-05-01,0.13441740758072063,0.07188816097332709,0.09417407580720637,0.13219466541881142,0.5673256902199345
2019-06-01,0.13843342552350849,0.0708711971552746,0.09625642038719874,0.12959304622678783,0.5648459107072303
2019-07-01,0.13581885112575978,0.07255371971577776,0.0946836743429501,0.12687269925520075,0.5700710555603116
2019-08-01,0.14316848281642916,0.06946074322436435,0.09835149483095837,0.12886281084101706,0.5601564682872311
2019-09-01,0.1410636196924813,0.07363520947947524,0.09310198899703766,0.13520947947524334,0.5569897023557624
2019-10-01,0.14070319100539416,0.06895431208162735,0.09391044388119842,0.13212452069929162,0.5643075323324884
2019-11-01,0.126799594457587,0.06576546130449476,0.08969246367015883,0.13436971949983104,0.5833727610679283
2019-12-01,0.12427349047465289,0.06042137552470132,0.08814982240878269,0.13044882144010334,0.5967064901517598
2020-01-01,0.12267265890121985,0.058882876272585524,0.08956250573236724,0.1306521140970375,0.5982298449967899
2020-02-01,0.1366401203988211,0.06690913651470495,0.09023640810183733,0.12284442214836647,0.5833699128362702
2020-03-01,0.12699649396182314,0.070997273081418,0.08774834437086093,0.12329567588624854,0.5909622126996494
2020-04-01,0.16242593238062042,0.07842453816660858,0.09620076681770652,0.11920529801324503,0.5437434646218194
2020-05-01,0.15085536547433903,0.07814930015552099,0.09992223950233281,0.11301192327630896,0.5580611715914982
2020-06-01,0.15124894157493649,0.0689034716342083,0.09822184589331075,0.12150719729043184,0.5601185436071127
2020-07-01,0.12894463529599745,0.06902612447071982,0.09555005192937605,0.12447071982104338,0.5820084684828633
2020-08-01,0.13191489361702127,0.07340425531914893,0.09707446808510638,0.12579787234042553,0.5718085106382979
2020-09-01,0.12859054874909914,0.06599402862143519,0.09410068979717903,0.1251930402553279,0.5861216925769587
2020-10-01,0.13361488004313055,0.06864947434630245,0.09749303621169916,0.12813370473537605,0.5721089046634917
2020-11-01,0.12118796093282838,0.06468008770181383,0.09517640023918676,0.1273669523619693,0.5915885987642017
2020-12-01,0.12922057431366363,0.06453139791732408,0.08922372988324392,0.12574944777532346,0.5912748501104449
2021-01-01,0.12334555892202201,0.06561951841811513,0.08850263115930473,0.12175091691915164,0.6007813745814065
2021-02-01,0.145536384096024,0.06770442610652663,0.08899099774943736,0.12190547636909227,0.5758627156789198
2021-03-01,0.14524750174297002,0.07312727554419397,0.09202881710434581,0.12262762413819815,0.5669687814702921
2021-04-01,0.1607371794871795,0.0764423076923077,0.09463141025641025,0.11258012820512821,0.5556089743589744
2021-05-01,0.17315225907547663,0.07530251588752503,0.09811090798293723,0.11256202663880908,0.540872290415252
2021-06-01,0.17020904399545175,0.0774949706988542,0.10146068398495584,0.11055715910084842,0.5402781422198898
2021-07-01,0.1725326705684278,0.08233784975547181,0.10117854565862262,0.11320452176701676,0.530746412250461
2021-08-01,0.17844109665949284,0.08178160381772247,0.10461308131374568,0.10863666136427436,0.5265275568447647
2021-09-01,0.183833407971339,0.08811016569637259,0.09919390953873712,0.10848634124496194,0.5203761755485894
2021-10-01,0.1924918389553863,0.08422198041349292,0.09749727965179543,0.11284004352557127,0.5129488574537541
2021-11-01,0.1860150190816201,0.0842053428536255,0.10907300258525175,0.11227379047150067,0.508432845008002
2021-12-01,0.18761423502849156,0.0827867971185894,0.10837544350069885,0.10762283625416622,0.5136006880980539
2022-01-01,0.1766714395858575,0.08161691816279326,0.10937327899548409,0.10772111466020487,0.5246172485956603
2022-02-01,0.20251152439993642,0.08599586711174693,0.10952153870608806,0.10888570974407884,0.49308536003814973
2022-03-01,0.18911917098445596,0.08318940702360392,0.10434657455382844,0.10852043753598158,0.5148244099021301
2022-04-01,0.1900383141762452,0.0864367816091954,0.10651340996168582,0.11371647509578545,0.5032950191570881
2022-05-01,0.18832224685883223,0.08943089430894309,0.10997782705099779,0.10539541759053954,0.5068736141906873
2022-06-01,0.18953345610804173,0.08256599140577041,0.10313075506445672,0.11479435236341314,0.5099754450583179
2022-07-01,0.17296050735082155,0.08258864226001729,0.11040645719227443,0.11487460363217065,0.519169789564716
2022-08-01,0.16827825082984557,0.0876028286910088,0.10290085149372204,0.12296146630105355,0.51825660268437
2022-09-01,0.17840543439399356,0.0799070432606364,0.10439756882373973,0.11905613156953879,0.5182338219520916
2022-10-01,0.167416067146283,0.07823741007194245,0.10701438848920863,0.12694844124700239,0.5203836930455635
2022-11-01,0.1442753143613501,0.07395764394440768,0.10655195234943746,0.1398080741230973,0.5354070152217075
2022-12-01,0.13455385709207252,0.07020974049057946,0.1018485602559545,0.12584429434767153,0.567543547813722
